,Unnamed: 0,date,price,volume_estimated,RSI_14_2h,SMA_20_2h,Bollinger_Upper_2h,Bollinger_Lower_2h,sell,stoploss,buy,SMA_10,SMA_50,sma_10_sma50,volatility
0,0,2024-10-19 20:00:00,0.0085614322037839,3.1800092564481,52.91101932784168,0.0072694710955143,0.0169338370358489,0.0,False,False,False,,,,0.0169338370358489
1,1,2024-10-19 22:00:00,0.0116947642436327,3.1333320398488005,57.56396052766635,0.0078332023163298,0.0171234221395206,0.0,False,False,False,,,,0.0171234221395206
2,2,2024-10-20 00:00:00,0.0084018320181717,3.2929322254610005,51.77393468214747,0.0082166819380748,0.0168851051094529,0.0,False,False,True,,,,0.0168851051094529
3,3,2024-10-20 02:00:00,0.0115031192832683,3.1012872650966004,56.23837631800209,0.0087176304670708,0.0168917499517812,0.0005435109823603,False,False,False,,,,0.0163482389694209
4,4,2024-10-20 04:00:00,0.0118078813532433,0.3047620699749998,56.66294535007041,0.0090628557638945,0.0171413468717481,0.0009843646560409,False,False,False,,,,0.0161569822157072
5,5,2024-10-20 06:00:00,0.0203496717611207,8.5417904078774,66.4791322477181,0.0097106482790236,0.0191831394785369,0.0002381570795104,False,False,False,,,,0.0189449823990265
6,6,2024-10-20 08:00:00,0.0291991227520257,8.849450990904998,73.24148144920953,0.0108024896648327,0.0235894233521464,0.0,False,False,False,,,,0.0235894233521464
7,7,2024-10-20 10:00:00,0.0170013146547041,12.1978080973216,56.3632026961802,0.0114893432410534,0.0240450453306601,0.0,False,False,False,,,,0.0240450453306601
8,8,2024-10-20 12:00:00,0.0154732264132412,1.5280882414629005,54.6637018136532,0.0119659085061736,0.0243575186124594,0.0,False,False,False,,,,0.0243575186124594
9,9,2024-10-20 14:00:00,0.0249437064421661,9.470480028924898,62.25903710012866,0.0130332759695119,0.0260511615495218,1.539038950209952e-05,False,False,False,0.01589360711253577,,,0.026035771160019698
10,10,2024-10-20 16:00:00,0.0298144993125071,4.870792870341003,65.46374525470617,0.0143079609714733,0.0286582124510095,0.0,False,False,False,0.018018913823408093,,,0.0286582124510095
11,11,2024-10-20 18:00:00,0.035586186266754,5.771686954246898,68.84017914479557,0.0156303977853536,0.0326085141250634,0.0,True,False,False,0.02040805602572022,,,0.0326085141250634
12,12,2024-10-20 20:00:00,0.0272834591064136,8.3027271603404,59.785346198668655,0.0167011765690477,0.0337877910358634,0.0,False,True,False,0.02229621873454441,,,0.0337877910358634
13,13,2024-10-20 22:00:00,0.0201817641282175,7.101694978196099,53.32447649138405,0.0173612880856256,0.0338770736986961,0.0008455024725551,False,False,False,0.02316408321903933,,,0.033031571226141004
14,14,2024-10-21 00:00:00,0.0179626628244936,2.2191013037239014,51.45332281317299,0.0180254275339781,0.0334245720016217,0.0026262830663345,False,False,False,0.02377956136616436,,,0.030798288935287202
15,15,2024-10-21 02:00:00,0.0199126348441442,1.9499720196506016,53.0135624625395,0.0184556861691811,0.0335421937810044,0.0033691785573579,False,False,False,0.02373585767446671,,,0.030173015223646498
